152.828 147.172 82
149.293 143.636 84
143.636 149.293 84
147.172 152.828 82

152.828 147.172 82
156.364 150.707 84
150.707 156.364 84
147.172 152.828 82

152.828 147.172 82
156.364 150.707 80
150.707 156.364 80
147.172 152.828 82

152.828 147.172 82
149.293 143.636 80
143.636 149.293 80
147.172 152.828 82

152.828 147.172 82
149.293 143.636 84
143.636 149.293 84
147.172 152.828 82

